"filename","subject","date","time","tot_num_trials","tot_num_free","tot_num_fd","tot_num_fi","tot_forced_trials","events_before_center","events_before_center_fd","events_before_center_fi","events_before_center_tot","events_before_choice","events_before_choice_fd","events_before_choice_fi","events_before_choice_tot","events_during_to","events_during_to_fd","events_during_to_fi","events_during_to_tot"
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47775.txt","47775",2019-09-21,"13:08",81,60,9,12,21,75,11,13,99,27,5,17,49,371,51,82,504
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47781.txt","47781",2019-09-21,"13:08",77,60,8,9,17,17,3,1,21,39,14,10,63,1109,168,182,1459
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47782.txt","47782",2019-09-21,"13:08",76,60,9,7,16,37,4,4,45,19,8,10,37,474,41,96,611
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47783.txt","47783",2019-09-21,"13:08",78,60,6,12,18,46,7,14,67,54,4,5,63,612,76,170,858
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47785.txt","47785",2019-09-21,"13:08",83,60,10,13,23,13,0,2,15,46,16,15,77,1432,262,235,1929
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47786.txt","47786",2019-09-21,"13:08",53,41,6,6,12,56,3,7,66,69,57,39,165,133,15,23,171
"./Ship3_Latin-square/2019-09-21_13h08m_Subject 47788.txt","47788",2019-09-21,"13:08",78,60,8,10,18,61,6,8,75,68,11,9,88,338,34,107,479
"./Ship3_Latin-square/2019-09-21_14h14m_Subject 47080.txt","47080",2019-09-21,"14:14",74,60,4,10,14,11,0,1,12,31,2,6,39,1015,32,172,1219
"./Ship3_Latin-square/2019-09-21_14h14m_Subject 47089.txt","47089",2019-09-21,"14:14",78,60,8,10,18,25,5,1,31,126,8,16,150,380,49,73,502
"./Ship3_Latin-square/2019-09-21_14h14m_Subject 47762.txt","47762",2019-09-21,"14:14",80,60,8,12,20,56,2,7,65,27,5,7,39,230,33,41,304
"./Ship3_Latin-square/2019-09-21_14h14m_Subject 47791.txt","47791",2019-09-21,"14:14",80,60,8,12,20,11,3,1,15,22,7,2,31,753,106,164,1023
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 46878.txt","46878",2019-09-22,"09:53",78,60,6,12,18,27,1,6,34,27,3,17,47,964,97,200,1261
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 46885.txt","46885",2019-09-22,"09:53",83,60,7,16,23,59,5,4,68,8,1,5,14,370,60,112,542
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 46899.txt","46899",2019-09-22,"09:53",77,60,13,4,17,137,19,25,181,36,11,3,50,288,1,26,315
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47081.txt","47081",2019-09-22,"09:53",84,60,7,17,24,18,19,5,42,33,5,61,99,626,79,170,875
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47091.txt","47091",2019-09-22,"09:53",85,60,13,12,25,43,10,11,64,76,20,49,145,185,18,51,254
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47095.txt","47095",2019-09-22,"09:53",76,60,5,11,16,24,1,2,27,43,9,10,62,564,46,66,676
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47231.txt","47231",2019-09-22,"09:53",65,47,11,7,18,59,14,11,84,53,23,34,110,130,14,19,163
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47238.txt","47238",2019-09-22,"09:53",80,60,11,9,20,18,1,4,23,61,19,23,103,459,100,85,644
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47242.txt","47242",2019-09-22,"09:53",82,60,5,17,22,42,3,9,54,69,0,177,246,716,76,245,1037
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47244.txt","47244",2019-09-22,"09:53",85,60,8,17,25,69,4,9,82,93,60,30,183,717,96,246,1059
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47633.txt","47633",2019-09-22,"09:53",83,60,9,14,23,61,3,11,75,64,16,24,104,398,80,90,568
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47636.txt","47636",2019-09-22,"09:53",81,60,10,11,21,114,13,11,138,142,28,54,224,399,88,71,558
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47752.txt","47752",2019-09-22,"09:53",84,59,13,12,25,111,20,16,147,54,28,42,124,182,13,58,253
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47767.txt","47767",2019-09-22,"09:53",85,60,12,13,25,28,1,13,42,23,18,13,54,339,69,72,480
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47768.txt","47768",2019-09-22,"09:53",84,60,9,15,24,48,6,4,58,29,11,2,42,520,70,121,711
"./Ship3_Latin-square/2019-09-22_09h53m_Subject 47780.txt","47780",2019-09-22,"09:53",79,60,11,8,19,75,8,13,96,50,16,10,76,243,3,50,296
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 46900.txt","46900",2019-09-22,"10:59",80,60,11,9,20,22,1,2,25,28,24,7,59,478,43,76,597
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 46986.txt","46986",2019-09-22,"10:59",67,51,9,7,16,56,10,7,73,52,6,3,61,165,19,25,209
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47076.txt","47076",2019-09-22,"10:59",81,60,10,11,21,15,1,0,16,21,8,21,50,977,171,202,1350
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47079.txt","47079",2019-09-22,"10:59",78,60,7,11,18,25,1,6,32,60,6,21,87,425,42,79,546
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47082.txt","47082",2019-09-22,"10:59",79,60,8,11,19,33,5,0,38,13,0,0,13,491,78,93,662
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47092.txt","47092",2019-09-22,"10:59",82,60,9,13,22,12,1,2,15,24,6,5,35,901,137,252,1290
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47098.txt","47098",2019-09-22,"10:59",80,60,10,10,20,15,2,0,17,4,6,71,81,332,55,73,460
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47226.txt","47226",2019-09-22,"10:59",76,60,7,9,16,10,3,2,15,75,64,15,154,2882,369,316,3567
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47227.txt","47227",2019-09-22,"10:59",81,60,6,15,21,44,1,11,56,32,9,32,73,493,61,114,668
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47250.txt","47250",2019-09-22,"10:59",75,60,7,8,15,16,0,3,19,7,5,6,18,731,71,102,904
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47645.txt","47645",2019-09-22,"10:59",66,48,11,7,18,96,22,11,129,26,8,5,39,215,35,36,286
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47646.txt","47646",2019-09-22,"10:59",82,60,5,17,22,19,2,3,24,103,8,23,134,1866,193,520,2579
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47755.txt","47755",2019-09-22,"10:59",83,60,12,11,23,100,5,21,126,25,30,10,65,283,12,96,391
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47760.txt","47760",2019-09-22,"10:59",81,60,11,10,21,40,10,11,61,24,13,5,42,918,175,141,1234
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47770.txt","47770",2019-09-22,"10:59",44,31,6,7,13,72,34,15,121,58,27,10,95,138,25,16,179
"./Ship3_Latin-square/2019-09-22_10h59m_Subject 47795.txt","47795",2019-09-22,"10:59",82,60,4,18,22,41,5,5,51,27,12,8,47,409,18,109,536
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 46880.txt","46880",2019-09-22,"12:06",82,60,7,15,22,6,0,3,9,11,6,7,24,745,78,206,1029
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 46882.txt","46882",2019-09-22,"12:06",79,60,10,9,19,23,2,4,29,54,5,16,75,624,66,110,800
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 46883.txt","46883",2019-09-22,"12:06",73,56,11,6,17,101,14,16,131,89,23,7,119,164,3,22,189
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 46894.txt","46894",2019-09-22,"12:06",84,60,11,13,24,67,8,24,99,21,8,9,38,258,35,131,424
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 46896.txt","46896",2019-09-22,"12:06",79,60,9,10,19,12,2,4,18,31,9,8,48,740,97,193,1030
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47088.txt","47088",2019-09-22,"12:06",84,60,11,13,24,67,6,9,82,63,13,16,92,391,4,163,558
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47228.txt","47228",2019-09-22,"12:06",85,60,11,14,25,45,2,10,57,19,1,11,31,362,86,129,577
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47243.txt","47243",2019-09-22,"12:06",83,60,11,12,23,52,5,8,65,25,8,4,37,542,66,137,745
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47249.txt","47249",2019-09-22,"12:06",87,60,16,11,27,84,14,16,114,86,86,15,187,269,19,83,371
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47639.txt","47639",2019-09-22,"12:06",79,58,15,6,21,62,8,6,76,45,49,3,97,361,52,40,453
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47649.txt","47649",2019-09-22,"12:06",78,60,3,15,18,49,1,7,57,5,3,3,11,527,23,136,686
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47753.txt","47753",2019-09-22,"12:06",83,60,15,8,23,27,7,4,38,26,99,6,131,515,53,97,665
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47758.txt","47758",2019-09-22,"12:06",76,60,10,6,16,69,1,10,80,19,2,6,27,384,0,84,468
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47759.txt","47759",2019-09-22,"12:06",81,60,12,9,21,89,4,21,114,68,13,8,89,228,6,73,307
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47776.txt","47776",2019-09-22,"12:06",82,60,8,14,22,13,1,5,19,61,13,10,84,860,77,321,1258
"./Ship3_Latin-square/2019-09-22_12h06m_Subject 47799.txt","47799",2019-09-22,"12:06",80,57,12,11,23,71,3,24,98,73,20,8,101,162,4,45,211
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 46876.txt","46876",2019-09-22,"13:12",85,60,12,13,25,22,6,4,32,28,10,8,46,611,134,125,870
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 46877.txt","46877",2019-09-22,"13:12",80,60,11,9,20,7,1,1,9,35,64,12,111,1350,312,197,1859
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 46893.txt","46893",2019-09-22,"13:12",79,60,8,11,19,22,0,5,27,63,25,7,95,932,72,249,1253
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 46895.txt","46895",2019-09-22,"13:12",78,55,9,14,23,29,5,3,37,21,5,12,38,175,38,63,276
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47638.txt","47638",2019-09-22,"13:12",81,60,13,8,21,73,14,14,101,48,8,7,63,314,38,50,402
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47757.txt","47757",2019-09-22,"13:12",71,50,17,4,21,147,37,21,205,39,31,3,73,193,20,23,236
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47769.txt","47769",2019-09-22,"13:12",81,60,13,8,21,79,10,15,104,54,19,4,77,397,49,53,499
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47771.txt","47771",2019-09-22,"13:12",78,60,8,10,18,26,0,4,30,10,2,18,30,816,97,126,1039
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47775.txt","47775",2019-09-22,"13:12",78,60,9,9,18,63,8,8,79,8,4,3,15,368,56,62,486
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47781.txt","47781",2019-09-22,"13:12",79,60,9,10,19,13,2,2,17,21,4,17,42,942,128,205,1275
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47782.txt","47782",2019-09-22,"13:12",85,60,14,11,25,62,6,15,83,35,13,25,73,311,4,100,415
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47783.txt","47783",2019-09-22,"13:12",79,60,11,8,19,23,7,7,37,38,5,8,51,698,71,113,882
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47785.txt","47785",2019-09-22,"13:12",81,60,10,11,21,16,2,3,21,45,18,5,68,1119,221,190,1530
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47786.txt","47786",2019-09-22,"13:12",46,33,9,4,13,48,12,9,69,28,6,18,52,87,3,6,96
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47788.txt","47788",2019-09-22,"13:12",78,60,10,8,18,59,10,13,82,86,40,8,134,325,7,82,414
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46878.txt","46878",2019-09-23,"09:55",85,60,13,12,25,68,2,19,89,28,13,6,47,406,8,128,542
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46885.txt","46885",2019-09-23,"09:55",69,50,12,7,19,77,13,13,103,4,1,0,5,183,26,24,233
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46899.txt","46899",2019-09-23,"09:55",80,60,8,12,20,34,3,5,42,6,5,11,22,876,80,210,1166
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47081.txt","47081",2019-09-23,"09:55",84,60,11,13,24,21,4,5,30,30,7,22,59,381,9,153,543
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47091.txt","47091",2019-09-23,"09:55",82,60,8,14,22,18,1,3,22,69,8,14,91,303,39,83,425
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47095.txt","47095",2019-09-23,"09:55",80,60,8,12,20,43,10,15,68,25,16,40,81,327,32,75,434
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47231.txt","47231",2019-09-23,"09:55",77,53,1,23,24,56,3,23,82,27,0,17,44,150,5,63,218
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47238.txt","47238",2019-09-23,"09:55",81,60,12,9,21,17,4,3,24,43,16,13,72,484,83,73,640
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47242.txt","47242",2019-09-23,"09:55",82,60,13,9,22,25,1,0,26,130,74,6,210,619,125,102,846
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47244.txt","47244",2019-09-23,"09:55",77,60,9,8,17,20,2,4,26,92,12,10,114,568,71,116,755
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47633.txt","47633",2019-09-23,"09:55",80,60,13,7,20,67,19,9,95,75,19,15,109,289,13,35,337
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47636.txt","47636",2019-09-23,"09:55",81,60,8,13,21,54,7,5,66,92,9,13,114,469,70,116,655
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47752.txt","47752",2019-09-23,"09:55",80,60,10,10,20,65,7,4,76,23,18,8,49,639,97,92,828
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47767.txt","47767",2019-09-23,"09:55",79,60,8,11,19,20,1,2,23,22,11,6,39,350,46,75,471
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47768.txt","47768",2019-09-23,"09:55",82,60,7,15,22,44,2,5,51,34,3,16,53,514,57,191,762
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47780.txt","47780",2019-09-23,"09:55",80,60,6,14,20,41,6,10,57,59,12,4,75,442,52,99,593
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 46884.txt","46884",2019-09-23,"10:00",44,33,10,1,11,27,7,0,34,13,5,1,19,91,20,1,112
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47083.txt","47083",2019-09-23,"10:00",78,58,5,15,20,57,10,13,80,57,7,18,82,434,62,115,611
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47086.txt","47086",2019-09-23,"10:00",81,60,9,12,21,31,2,0,33,32,7,8,47,440,72,79,591
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47246.txt","47246",2019-09-23,"10:00",83,60,11,12,23,20,2,8,30,15,1,5,21,388,50,84,522
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47635.txt","47635",2019-09-23,"10:00",80,60,1,19,20,38,3,4,45,52,1,20,73,496,4,131,631
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47779.txt","47779",2019-09-23,"10:00",81,60,6,15,21,47,1,3,51,71,9,15,95,235,11,29,275
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47790.txt","47790",2019-09-23,"10:00",79,60,12,7,19,57,7,4,68,31,16,4,51,305,42,39,386
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47797.txt","47797",2019-09-23,"10:00",45,32,10,3,13,57,9,7,73,39,11,7,57,55,7,7,69
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 46900.txt","46900",2019-09-23,"11:26",77,60,6,11,17,19,1,4,24,87,8,20,115,883,90,140,1113
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 46986.txt","46986",2019-09-23,"11:26",70,53,9,8,17,47,10,3,60,19,7,9,35,271,47,42,360
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47076.txt","47076",2019-09-23,"11:26",79,60,10,9,19,8,0,7,15,40,3,11,54,558,71,69,698
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47079.txt","47079",2019-09-23,"11:26",78,60,9,9,18,30,6,4,40,69,12,12,93,244,30,49,323
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47082.txt","47082",2019-09-23,"11:26",79,60,9,10,19,37,7,2,46,16,4,5,25,386,51,63,500
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47092.txt","47092",2019-09-23,"11:26",79,60,9,10,19,24,3,6,33,36,5,6,47,553,44,118,715
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47098.txt","47098",2019-09-23,"11:26",84,60,4,20,24,16,1,4,21,4,0,12,16,382,32,99,513
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47226.txt","47226",2019-09-23,"11:26",78,60,10,8,18,9,0,0,9,82,48,14,144,2443,432,549,3424
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47227.txt","47227",2019-09-23,"11:26",81,60,8,13,21,71,5,8,84,30,4,13,47,266,48,66,380
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47250.txt","47250",2019-09-23,"11:26",79,60,12,7,19,14,7,2,23,25,22,5,52,803,154,126,1083
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47645.txt","47645",2019-09-23,"11:26",70,52,12,6,18,87,19,11,117,21,7,10,38,229,59,37,325
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47646.txt","47646",2019-09-23,"11:26",76,60,6,10,16,26,2,0,28,84,7,37,128,1502,84,387,1973
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47755.txt","47755",2019-09-23,"11:26",79,60,7,12,19,26,2,3,31,21,4,3,28,729,85,144,958
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47760.txt","47760",2019-09-23,"11:26",81,60,11,10,21,60,10,15,85,38,8,4,50,520,55,115,690
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47770.txt","47770",2019-09-23,"11:26",40,29,7,4,11,53,16,10,79,27,19,10,56,84,7,14,105
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47795.txt","47795",2019-09-23,"11:26",70,55,11,4,15,72,20,8,100,25,14,2,41,221,37,22,280
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47229.txt","47229",2019-09-23,"11:30",79,60,8,11,19,14,1,3,18,33,11,2,46,804,100,199,1103
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47233.txt","47233",2019-09-23,"11:30",79,60,9,10,19,38,2,4,44,37,9,12,58,268,25,69,362
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47234.txt","47234",2019-09-23,"11:30",85,60,14,11,25,33,45,9,87,93,31,34,158,516,153,96,765
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47237.txt","47237",2019-09-23,"11:30",77,60,4,13,17,45,2,28,75,30,2,23,55,425,23,97,545
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47241.txt","47241",2019-09-23,"11:30",81,60,9,12,21,26,3,2,31,6,10,7,23,558,17,211,786
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47247.txt","47247",2019-09-23,"11:30",77,56,17,4,21,71,22,9,102,50,40,4,94,460,289,33,782
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47777.txt","47777",2019-09-23,"11:30",80,60,10,10,20,32,0,0,32,3,8,3,14,606,112,126,844
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47784.txt","47784",2019-09-23,"11:30",79,60,6,13,19,21,6,5,32,33,3,12,48,395,46,86,527
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 46881.txt","46881",2019-09-23,"12:37",83,60,11,12,23,34,8,5,47,27,16,10,53,671,88,212,971
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47087.txt","47087",2019-09-23,"12:37",80,60,11,9,20,16,3,1,20,57,63,3,123,393,61,54,508
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47626.txt","47626",2019-09-23,"12:37",82,57,0,25,25,29,0,5,34,59,0,49,108,215,0,116,331
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47632.txt","47632",2019-09-23,"12:37",83,60,12,11,23,19,7,6,32,47,12,16,75,586,70,150,806
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47634.txt","47634",2019-09-23,"12:37",78,60,9,9,18,36,5,7,48,14,2,4,20,309,44,64,417
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47640.txt","47640",2019-09-23,"12:37",82,60,13,9,22,43,5,8,56,35,6,7,48,473,65,109,647
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47754.txt","47754",2019-09-23,"12:37",58,43,11,4,15,71,9,3,83,36,5,3,44,150,18,27,195
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47800.txt","47800",2019-09-23,"12:37",76,60,7,9,16,46,4,6,56,45,5,7,57,387,43,49,479
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46880.txt","46880",2019-09-23,"12:40",82,60,10,12,22,8,0,2,10,7,8,6,21,655,105,126,886
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46882.txt","46882",2019-09-23,"12:40",77,60,6,11,17,23,0,1,24,46,15,2,63,999,91,236,1326
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46883.txt","46883",2019-09-23,"12:40",81,60,10,11,21,30,7,2,39,25,5,8,38,426,74,79,579
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46894.txt","46894",2019-09-23,"12:40",74,53,14,7,21,66,15,9,90,25,8,0,33,139,7,27,173
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46896.txt","46896",2019-09-23,"12:40",76,56,10,10,20,87,3,18,108,53,5,44,102,293,8,50,351
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47088.txt","47088",2019-09-23,"12:40",76,60,6,10,16,52,4,20,76,34,6,5,45,728,117,128,973
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47228.txt","47228",2019-09-23,"12:40",84,60,9,15,24,32,5,8,45,12,1,13,26,249,17,147,413
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47243.txt","47243",2019-09-23,"12:40",86,60,12,14,26,95,11,30,136,50,53,11,114,370,17,154,541
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47249.txt","47249",2019-09-23,"12:40",81,60,10,11,21,42,12,6,60,113,22,21,156,336,44,70,450
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47639.txt","47639",2019-09-23,"12:40",67,48,12,7,19,83,8,16,107,56,23,13,92,228,7,23,258
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47649.txt","47649",2019-09-23,"12:40",64,48,12,4,16,27,8,0,35,13,3,2,18,163,23,15,201
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47753.txt","47753",2019-09-23,"12:40",77,60,4,13,17,36,0,6,42,36,0,9,45,742,51,132,925
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47758.txt","47758",2019-09-23,"12:40",80,60,10,10,20,17,0,2,19,18,1,6,25,827,119,156,1102
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47759.txt","47759",2019-09-23,"12:40",84,60,14,10,24,22,4,5,31,74,37,6,117,529,77,144,750
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47776.txt","47776",2019-09-23,"12:40",76,60,8,8,16,29,2,3,34,44,12,8,64,726,13,118,857
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47799.txt","47799",2019-09-23,"12:40",80,60,9,11,20,16,2,9,27,95,15,37,147,463,57,118,638
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46888.txt","46888",2019-09-23,"13:42",79,60,7,12,19,9,0,1,10,63,9,7,79,835,101,167,1103
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46889.txt","46889",2019-09-23,"13:42",78,60,12,6,18,39,5,2,46,17,5,1,23,656,66,107,829
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46890.txt","46890",2019-09-23,"13:42",83,60,10,13,23,25,3,3,31,10,3,4,17,246,48,74,368
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46892.txt","46892",2019-09-23,"13:42",82,60,15,7,22,66,12,1,79,42,49,1,92,318,19,63,400
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46898.txt","46898",2019-09-23,"13:42",87,60,10,17,27,41,5,11,57,18,4,9,31,555,126,131,812
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47097.txt","47097",2019-09-23,"13:42",83,60,11,12,23,43,2,4,49,78,19,13,110,690,106,139,935
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47099.txt","47099",2019-09-23,"13:42",41,29,11,1,12,8,5,0,13,18,237,0,255,189,40,6,235
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47798.txt","47798",2019-09-23,"13:42",65,49,9,7,16,50,4,11,65,18,14,7,39,88,0,24,112
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46876.txt","46876",2019-09-23,"13:50",72,52,13,7,20,26,11,4,41,9,2,4,15,370,67,73,510
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46877.txt","46877",2019-09-23,"13:50",86,60,17,9,26,29,4,5,38,95,19,15,129,610,31,140,781
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46893.txt","46893",2019-09-23,"13:50",79,60,11,8,19,45,2,10,57,93,26,7,126,666,18,169,853
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46895.txt","46895",2019-09-23,"13:50",69,50,14,5,19,69,13,7,89,34,41,5,80,169,31,19,219
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47638.txt","47638",2019-09-23,"13:50",72,50,18,4,22,56,19,5,80,39,36,0,75,203,20,16,239
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47757.txt","47757",2019-09-23,"13:50",76,56,11,9,20,96,19,11,126,36,9,4,49,281,60,45,386
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47769.txt","47769",2019-09-23,"13:50",71,50,14,7,21,90,15,26,131,52,33,7,92,328,21,25,374
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47771.txt","47771",2019-09-23,"13:50",83,60,13,10,23,41,3,10,54,26,58,2,86,454,49,85,588
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47775.txt","47775",2019-09-23,"13:50",77,60,10,7,17,128,24,14,166,47,13,2,62,246,28,46,320
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47781.txt","47781",2019-09-23,"13:50",79,60,8,11,19,15,2,5,22,22,10,3,35,1206,154,219,1579
