"filename","subject","date","time","avg_rxn_time_free","avg_choice_rxn_time_free"
"./Ship3_Latin-square/2019-08-29_10h15m_Subject 47083.txt","47083",2019-08-29,"10:15",1266.77192982456,365.894736842105
"./Ship3_Latin-square/2019-08-29_10h15m_Subject 47246.txt","47246",2019-08-29,"10:15",374.95,268.466666666667
"./Ship3_Latin-square/2019-08-29_11h23m_Subject 47229.txt","47229",2019-08-29,"11:23",173.516666666667,284.216666666667
"./Ship3_Latin-square/2019-08-29_11h23m_Subject 47233.txt","47233",2019-08-29,"11:23",180.35,279.816666666667
"./Ship3_Latin-square/2019-08-29_11h23m_Subject 47247.txt","47247",2019-08-29,"11:23",397.4,256.733333333333
"./Ship3_Latin-square/2019-08-29_11h23m_Subject 47777.txt","47777",2019-08-29,"11:23",552.333333333333,243.15
"./Ship3_Latin-square/2019-08-29_11h23m_Subject 47784.txt","47784",2019-08-29,"11:23",285.166666666667,194.433333333333
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 46900.txt","46900",2019-08-29,"11:32",314.483333333333,228.15
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47076.txt","47076",2019-08-29,"11:32",416.983333333333,186.016666666667
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47079.txt","47079",2019-08-29,"11:32",578.316666666667,406.65
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47082.txt","47082",2019-08-29,"11:32",383.316666666667,148.683333333333
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47092.txt","47092",2019-08-29,"11:32",351.35,318.2
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47226.txt","47226",2019-08-29,"11:32",1024.61666666667,277.483333333333
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47227.txt","47227",2019-08-29,"11:32",508,125.716666666667
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47250.txt","47250",2019-08-29,"11:32",274.666666666667,143.716666666667
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47646.txt","47646",2019-08-29,"11:32",434.05,242.933333333333
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47755.txt","47755",2019-08-29,"11:32",579,414.683333333333
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47760.txt","47760",2019-08-29,"11:32",475.566666666667,191.85
"./Ship3_Latin-square/2019-08-29_11h32m_Subject 47795.txt","47795",2019-08-29,"11:32",638.15,262.683333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 46880.txt","46880",2019-08-29,"12:42",421.916666666667,345.816666666667
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 46882.txt","46882",2019-08-29,"12:42",615.816666666667,201.95
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 46894.txt","46894",2019-08-29,"12:42",713.016666666667,119.283333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47088.txt","47088",2019-08-29,"12:42",400.983333333333,329.05
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47228.txt","47228",2019-08-29,"12:42",418.216666666667,196.283333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47243.txt","47243",2019-08-29,"12:42",4569,188.513513513514
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47249.txt","47249",2019-08-29,"12:42",497.949152542373,421.186440677966
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47639.txt","47639",2019-08-29,"12:42",306.7,201.2
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47649.txt","47649",2019-08-29,"12:42",930.366666666667,306.983333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47758.txt","47758",2019-08-29,"12:42",223.6,234.083333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47759.txt","47759",2019-08-29,"12:42",314.6,212.7
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47776.txt","47776",2019-08-29,"12:42",313.4,180.933333333333
"./Ship3_Latin-square/2019-08-29_12h42m_Subject 47799.txt","47799",2019-08-29,"12:42",525.583333333333,490.35
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 46881.txt","46881",2019-08-29,"12:45",537.416666666667,194.766666666667
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47087.txt","47087",2019-08-29,"12:45",725.316666666667,180.15
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47626.txt","47626",2019-08-29,"12:45",718.683333333333,379.866666666667
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47634.txt","47634",2019-08-29,"12:45",1382.28301886792,317.528301886792
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47640.txt","47640",2019-08-29,"12:45",888.266666666667,163.133333333333
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47754.txt","47754",2019-08-29,"12:45",2648.33333333333,293.166666666667
"./Ship3_Latin-square/2019-08-29_12h45m_Subject 47800.txt","47800",2019-08-29,"12:45",660.6,217.516666666667
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 46876.txt","46876",2019-08-29,"13:55",1174.71666666667,242.516666666667
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 46893.txt","46893",2019-08-29,"13:55",285.883333333333,176.983333333333
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 46895.txt","46895",2019-08-29,"13:55",3973.81818181818,449.5625
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47638.txt","47638",2019-08-29,"13:55",781.916666666667,295.4
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47757.txt","47757",2019-08-29,"13:55",1871.4,351.734693877551
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47769.txt","47769",2019-08-29,"13:55",329.266666666667,154.933333333333
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47771.txt","47771",2019-08-29,"13:55",153.316666666667,169.283333333333
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47775.txt","47775",2019-08-29,"13:55",243.966666666667,175.866666666667
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47781.txt","47781",2019-08-29,"13:55",408.133333333333,172.683333333333
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47782.txt","47782",2019-08-29,"13:55",355.2,152.8
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47783.txt","47783",2019-08-29,"13:55",505.883333333333,164.333333333333
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47785.txt","47785",2019-08-29,"13:55",316.116666666667,166.3
"./Ship3_Latin-square/2019-08-29_13h55m_Subject 47788.txt","47788",2019-08-29,"13:55",353.733333333333,280.583333333333
"./Ship3_Latin-square/2019-08-29_13h58m_Subject 46888.txt","46888",2019-08-29,"13:58",117.083333333333,183.466666666667
"./Ship3_Latin-square/2019-08-29_13h58m_Subject 46889.txt","46889",2019-08-29,"13:58",238.316666666667,135.333333333333
"./Ship3_Latin-square/2019-08-29_13h58m_Subject 46892.txt","46892",2019-08-29,"13:58",168.866666666667,208.05
"./Ship3_Latin-square/2019-08-29_13h58m_Subject 47097.txt","47097",2019-08-29,"13:58",468.883333333333,235.4
"./Ship3_Latin-square/2019-08-29_13h58m_Subject 47099.txt","47099",2019-08-29,"13:58",178.716666666667,238.933333333333
"./Ship3_Latin-square/2019-08-29_15h19m_Subject 47080.txt","47080",2019-08-29,"15:19",437.433333333333,179.8
"./Ship3_Latin-square/2019-08-29_15h19m_Subject 47089.txt","47089",2019-08-29,"15:19",2222.11904761905,271.428571428571
"./Ship3_Latin-square/2019-08-29_15h19m_Subject 47762.txt","47762",2019-08-29,"15:19",1196.54545454545,252.890909090909
"./Ship3_Latin-square/2019-08-29_15h19m_Subject 47791.txt","47791",2019-08-29,"15:19",305.383333333333,277.666666666667
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 46878.txt","46878",2019-08-30,"09:53",285.050847457627,640.491525423729
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 46885.txt","46885",2019-08-30,"09:53",700.783333333333,252.216666666667
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 46899.txt","46899",2019-08-30,"09:53",391.5,213.9
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47091.txt","47091",2019-08-30,"09:53",337.8,239.633333333333
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47231.txt","47231",2019-08-30,"09:53",1318.41071428571,173.017857142857
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47238.txt","47238",2019-08-30,"09:53",816.233333333333,250.733333333333
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47242.txt","47242",2019-08-30,"09:53",229.283333333333,201.316666666667
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47244.txt","47244",2019-08-30,"09:53",455.316666666667,353.766666666667
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47633.txt","47633",2019-08-30,"09:53",413.733333333333,437
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47752.txt","47752",2019-08-30,"09:53",375.933333333333,158.933333333333
"./Ship3_Latin-square/2019-08-30_09h53m_Subject 47767.txt","47767",2019-08-30,"09:53",420.416666666667,187.85
"./Ship3_Latin-square/2019-08-30_09h57m_Subject 46884.txt","46884",2019-08-30,"09:57",1676.10638297872,375.659574468085
"./Ship3_Latin-square/2019-08-30_09h57m_Subject 47083.txt","47083",2019-08-30,"09:57",1417.03846153846,351.519230769231
"./Ship3_Latin-square/2019-08-30_09h57m_Subject 47246.txt","47246",2019-08-30,"09:57",744.933333333333,215.683333333333
"./Ship3_Latin-square/2019-08-30_09h57m_Subject 47635.txt","47635",2019-08-30,"09:57",767.666666666667,431.6
"./Ship3_Latin-square/2019-08-30_09h57m_Subject 47779.txt","47779",2019-08-30,"09:57",3114.70731707317,262.292682926829
"./Ship3_Latin-square/2019-08-30_11h04m_Subject 47229.txt","47229",2019-08-30,"11:04",495.116666666667,256.033333333333
"./Ship3_Latin-square/2019-08-30_11h04m_Subject 47233.txt","47233",2019-08-30,"11:04",322.366666666667,207.983333333333
"./Ship3_Latin-square/2019-08-30_11h04m_Subject 47247.txt","47247",2019-08-30,"11:04",468.55,219.416666666667
"./Ship3_Latin-square/2019-08-30_11h04m_Subject 47777.txt","47777",2019-08-30,"11:04",531.333333333333,198.066666666667
"./Ship3_Latin-square/2019-08-30_11h04m_Subject 47784.txt","47784",2019-08-30,"11:04",220.316666666667,273.55
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 46900.txt","46900",2019-08-30,"11:10",388.85,307.116666666667
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47076.txt","47076",2019-08-30,"11:10",296.316666666667,166.85
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47079.txt","47079",2019-08-30,"11:10",463.633333333333,318.083333333333
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47082.txt","47082",2019-08-30,"11:10",253.566666666667,147.6
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47092.txt","47092",2019-08-30,"11:10",330.633333333333,302.25
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47226.txt","47226",2019-08-30,"11:10",495.383333333333,163.316666666667
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47227.txt","47227",2019-08-30,"11:10",378.033333333333,159.9
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47250.txt","47250",2019-08-30,"11:10",588.731707317073,3450.82926829268
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47646.txt","47646",2019-08-30,"11:10",381.716666666667,161.183333333333
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47755.txt","47755",2019-08-30,"11:10",762.1,433.416666666667
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47760.txt","47760",2019-08-30,"11:10",571.533333333333,342.183333333333
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47770.txt","47770",2019-08-30,"11:10",2597.54054054054,858.135135135135
"./Ship3_Latin-square/2019-08-30_11h10m_Subject 47795.txt","47795",2019-08-30,"11:10",419.666666666667,289.733333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 46880.txt","46880",2019-08-30,"12:17",213.633333333333,188.5
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 46882.txt","46882",2019-08-30,"12:17",203.766666666667,208.233333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 46883.txt","46883",2019-08-30,"12:17",817.357142857143,340.089285714286
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 46894.txt","46894",2019-08-30,"12:17",715.683333333333,193.783333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47088.txt","47088",2019-08-30,"12:17",186.9,200.166666666667
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47228.txt","47228",2019-08-30,"12:17",251.283333333333,242.583333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47243.txt","47243",2019-08-30,"12:17",296.516666666667,272.9
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47249.txt","47249",2019-08-30,"12:17",737.566666666667,296.966666666667
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47639.txt","47639",2019-08-30,"12:17",169.666666666667,200.783333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47649.txt","47649",2019-08-30,"12:17",563.566666666667,291.283333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47758.txt","47758",2019-08-30,"12:17",217.116666666667,172.433333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47759.txt","47759",2019-08-30,"12:17",200.516666666667,223.65
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47776.txt","47776",2019-08-30,"12:17",284,206.433333333333
"./Ship3_Latin-square/2019-08-30_12h17m_Subject 47799.txt","47799",2019-08-30,"12:17",344.633333333333,451.7
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 46881.txt","46881",2019-08-30,"12:20",492.4,158.866666666667
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47087.txt","47087",2019-08-30,"12:20",842.9,246.066666666667
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47626.txt","47626",2019-08-30,"12:20",495.716666666667,232.75
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47634.txt","47634",2019-08-30,"12:20",691.133333333333,268.033333333333
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47640.txt","47640",2019-08-30,"12:20",1424.03389830508,201.033898305085
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47754.txt","47754",2019-08-30,"12:20",1737.92,285.34
"./Ship3_Latin-square/2019-08-30_12h20m_Subject 47800.txt","47800",2019-08-30,"12:20",507.666666666667,187.483333333333
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 46876.txt","46876",2019-08-30,"13:49",1103.55,154.433333333333
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 46893.txt","46893",2019-08-30,"13:49",217.8,179.283333333333
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 46895.txt","46895",2019-08-30,"13:49",639.785714285714,479.607142857143
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47638.txt","47638",2019-08-30,"13:49",1482.87037037037,245.796296296296
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47757.txt","47757",2019-08-30,"13:49",1486.58823529412,285.313725490196
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47769.txt","47769",2019-08-30,"13:49",213,201.833333333333
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47771.txt","47771",2019-08-30,"13:49",332.85,139.816666666667
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47775.txt","47775",2019-08-30,"13:49",499.55,253.516666666667
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47781.txt","47781",2019-08-30,"13:49",110.833333333333,177.566666666667
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47782.txt","47782",2019-08-30,"13:49",198.333333333333,220.5
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47783.txt","47783",2019-08-30,"13:49",285.466666666667,307.75
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47785.txt","47785",2019-08-30,"13:49",357.016666666667,129.05
"./Ship3_Latin-square/2019-08-30_13h49m_Subject 47788.txt","47788",2019-08-30,"13:49",221.2,252.466666666667
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 46888.txt","46888",2019-08-30,"13:52",156.016666666667,408.983333333333
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 46889.txt","46889",2019-08-30,"13:52",99,209.483333333333
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 46892.txt","46892",2019-08-30,"13:52",205.25,126.45
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 47097.txt","47097",2019-08-30,"13:52",237.683333333333,237
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 47099.txt","47099",2019-08-30,"13:52",107.95,155.85
"./Ship3_Latin-square/2019-08-30_13h52m_Subject 47798.txt","47798",2019-08-30,"13:52",1282.78431372549,413.235294117647
"./Ship3_Latin-square/2019-08-30_15h06m_Subject 47080.txt","47080",2019-08-30,"15:06",254.066666666667,146.766666666667
"./Ship3_Latin-square/2019-08-30_15h06m_Subject 47089.txt","47089",2019-08-30,"15:06",4570.03333333333,1197.03333333333
"./Ship3_Latin-square/2019-08-30_15h06m_Subject 47762.txt","47762",2019-08-30,"15:06",1409.5,175.862068965517
"./Ship3_Latin-square/2019-08-30_15h06m_Subject 47791.txt","47791",2019-08-30,"15:06",438.4,326.916666666667
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 46878.txt","46878",2019-09-03,"10:07",199.75,333.166666666667
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 46885.txt","46885",2019-09-03,"10:07",987.107142857143,251.732142857143
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 46899.txt","46899",2019-09-03,"10:07",350.066666666667,220.2
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47091.txt","47091",2019-09-03,"10:07",556.533333333333,209.45
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47231.txt","47231",2019-09-03,"10:07",1021.8275862069,280.362068965517
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47238.txt","47238",2019-09-03,"10:07",1370.64583333333,221.5625
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47242.txt","47242",2019-09-03,"10:07",496.466666666667,287.85
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47244.txt","47244",2019-09-03,"10:07",1128.4693877551,299.25
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47633.txt","47633",2019-09-03,"10:07",322.883333333333,263.033333333333
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47636.txt","47636",2019-09-03,"10:07",2680.34090909091,366.113636363636
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47752.txt","47752",2019-09-03,"10:07",506.516666666667,312.1
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47767.txt","47767",2019-09-03,"10:07",2659.04545454545,233.136363636364
"./Ship3_Latin-square/2019-09-03_10h07m_Subject 47768.txt","47768",2019-09-03,"10:07",4959.68965517241,679.103448275862
"./Ship3_Latin-square/2019-09-03_10h10m_Subject 46884.txt","46884",2019-09-03,"10:10",611.816666666667,222.316666666667
"./Ship3_Latin-square/2019-09-03_10h10m_Subject 47083.txt","47083",2019-09-03,"10:10",775.883333333333,193.433333333333
"./Ship3_Latin-square/2019-09-03_10h10m_Subject 47246.txt","47246",2019-09-03,"10:10",556.683333333333,169.866666666667
"./Ship3_Latin-square/2019-09-03_10h10m_Subject 47635.txt","47635",2019-09-03,"10:10",642.066666666667,263.35
"./Ship3_Latin-square/2019-09-03_10h10m_Subject 47779.txt","47779",2019-09-03,"10:10",1531.54385964912,167.982456140351
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 46900.txt","46900",2019-09-03,"11:33",211.7,304.5
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47076.txt","47076",2019-09-03,"11:33",334.196428571429,464.446428571429
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47079.txt","47079",2019-09-03,"11:33",355.566666666667,249.783333333333
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47082.txt","47082",2019-09-03,"11:33",605.25,137.8
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47092.txt","47092",2019-09-03,"11:33",478.133333333333,242.633333333333
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47226.txt","47226",2019-09-03,"11:33",701.85,191.183333333333
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47227.txt","47227",2019-09-03,"11:33",358.366666666667,218.65
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47250.txt","47250",2019-09-03,"11:33",306.833333333333,82
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47646.txt","47646",2019-09-03,"11:33",1264.13953488372,435.581395348837
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47755.txt","47755",2019-09-03,"11:33",579.98275862069,490.689655172414
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47760.txt","47760",2019-09-03,"11:33",510.916666666667,181.483333333333
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47770.txt","47770",2019-09-03,"11:33",2685.97727272727,459.659090909091
"./Ship3_Latin-square/2019-09-03_11h33m_Subject 47795.txt","47795",2019-09-03,"11:33",661.9375,553.03125
"./Ship3_Latin-square/2019-09-03_11h37m_Subject 47229.txt","47229",2019-09-03,"11:37",143.566666666667,218.333333333333
"./Ship3_Latin-square/2019-09-03_11h37m_Subject 47233.txt","47233",2019-09-03,"11:37",180.833333333333,234
"./Ship3_Latin-square/2019-09-03_11h37m_Subject 47247.txt","47247",2019-09-03,"11:37",548.733333333333,242.9
"./Ship3_Latin-square/2019-09-03_11h37m_Subject 47777.txt","47777",2019-09-03,"11:37",997.666666666667,284.866666666667
