"filename","subject","date","time","delay","tot_num_trials","tot_num_free","tot_num_fd","tot_num_fi","tot_forced_trials","events_before_center","events_before_center_fd","events_before_center_fi","events_before_center_tot","events_before_choice","events_before_choice_fd","events_before_choice_fi","events_before_choice_tot","events_during_to","events_during_to_fd","events_during_to_fi","events_during_to_tot","avg_rxn_time_free","avg_choice_rxn_time_free","avg_timeout_dur_free","avg_collection_time_free","avg_events_before_collect_imm","avg_events_before_collect_del","events_before_collect_tot","percent_reward_collected"
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47799.txt","47799",2019-09-24,"12:13",0,78,60,8,10,18,13,2,2,17,40,15,14,69,718,117,119,954,185.55,161.816666666667,2999.8813559322,1571.08620689655,57,36,93,100
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 46881.txt","46881",2019-09-24,"12:16",4,81,60,8,13,21,18,1,4,23,19,2,3,24,944,110,217,1271,171.833333333333,115.166666666667,2769.45762711864,1437.75438596491,46,106,152,100
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47087.txt","47087",2019-09-24,"12:16",4,79,60,10,9,19,18,1,1,20,102,19,5,126,391,75,53,519,127.9,212.183333333333,2796.59322033898,1505.35593220339,67,36,103,98.3606557377049
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47626.txt","47626",2019-09-24,"12:16",8,82,60,11,11,22,33,4,2,39,28,12,6,46,246,29,55,330,412.683333333333,164.866666666667,2593.20338983051,2436.59615384615,81,71,152,88.5245901639344
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47632.txt","47632",2019-09-24,"12:16",8,80,60,8,12,20,26,3,5,34,36,2,18,56,693,79,153,925,404,226.883333333333,2579.59322033898,1058.57627118644,27,73,100,98.3606557377049
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47634.txt","47634",2019-09-24,"12:16",4,81,60,11,10,21,51,5,11,67,19,5,4,28,330,51,78,459,447.6,184.916666666667,2810.13559322034,1931.69090909091,79,49,128,93.4426229508197
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47640.txt","47640",2019-09-24,"12:16",4,79,60,9,10,19,38,9,3,50,33,8,7,48,363,45,100,508,832.15,158.483333333333,2803.37288135593,2280.6170212766,48,103,151,85.2459016393443
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47754.txt","47754",2019-09-24,"12:16",24,45,33,8,4,12,81,11,16,108,23,17,2,42,55,4,8,67,4015.5,254.90625,2099.90625,4544.69230769231,24,43,67,87.8787878787879
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47800.txt","47800",2019-09-24,"12:16",16,75,60,8,7,15,44,6,6,56,64,9,6,79,283,33,39,355,475.15,229.75,2213.54237288136,1696.41379310345,57,59,116,98.3606557377049
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46888.txt","46888",2019-09-24,"13:24",16,79,60,10,9,19,16,0,1,17,54,17,11,82,541,72,127,740,165.083333333333,175.583333333333,2213.52542372881,1358.35185185185,56,117,173,93.4426229508197
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46889.txt","46889",2019-09-24,"13:24",2,80,60,9,11,20,7,4,2,13,22,3,5,30,1062,166,192,1420,89.7833333333333,149.283333333333,2891.45762711864,1593.58620689655,86,105,191,100
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46890.txt","46890",2019-09-24,"13:24",0,81,60,9,12,21,19,2,1,22,4,0,17,21,408,65,98,571,244.2,103.266666666667,2999.94915254237,2185.39024390244,66,143,209,81.9672131147541
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46892.txt","46892",2019-09-24,"13:24",8,75,60,7,8,15,16,0,0,16,13,5,6,24,792,83,106,981,99.3666666666667,116.483333333333,2606.72881355932,1353.03448275862,67,74,141,98.3606557377049
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46898.txt","46898",2019-09-24,"13:24",0,74,60,6,8,14,17,0,0,17,25,2,2,29,848,72,91,1011,108.866666666667,150.983333333333,2999.93220338983,1724.84745762712,41,83,124,100
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47097.txt","47097",2019-09-24,"13:24",4,81,60,9,12,21,30,3,6,39,69,15,22,106,759,106,210,1075,503.583333333333,240.666666666667,2776.23728813559,1581.30508474576,51,81,132,100
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47099.txt","47099",2019-09-24,"13:24",8,78,60,11,7,18,7,1,0,8,32,38,1,71,1096,171,136,1403,65.9333333333333,200.166666666667,2633.8813559322,960.525423728814,23,60,83,100
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47798.txt","47798",2019-09-24,"13:24",0,77,60,3,14,17,23,0,3,26,8,0,0,8,287,5,58,350,522.65,120.583333333333,2999.93220338983,2337.1,25,179,204,70.4918032786885
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46876.txt","46876",2019-09-24,"13:27",4,79,60,10,9,19,38,7,7,52,19,16,19,54,500,30,90,620,341.983333333333,144.05,2796.5593220339,1695.125,45,86,131,96.7213114754098
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46877.txt","46877",2019-09-24,"13:27",0,82,60,10,12,22,6,0,0,6,23,5,9,37,1368,236,271,1875,60.3,145.533333333333,2999.89830508475,1149.84745762712,36,83,119,100
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46893.txt","46893",2019-09-24,"13:27",8,73,60,8,5,13,12,1,1,14,61,10,2,73,1106,132,93,1331,104.866666666667,184.533333333333,2647.38983050847,1346.01694915254,119,79,198,100
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46895.txt","46895",2019-09-24,"13:27",2,81,60,4,17,21,36,4,13,53,26,0,15,41,294,15,97,406,675.25,170.433333333333,2864.40677966102,2110.84615384615,31,119,150,95.0819672131148
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47638.txt","47638",2019-09-24,"13:27",8,74,54,10,10,20,130,10,14,154,68,12,26,106,243,45,55,343,1562.85185185185,302.888888888889,2622.54716981132,2141.41509433962,58,28,86,100
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47757.txt","47757",2019-09-24,"13:27",0,79,58,6,15,21,72,7,13,92,30,5,5,40,343,34,100,477,1080.24137931034,219.655172413793,2999.85964912281,2248.96226415094,40,167,207,93.2203389830508
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47769.txt","47769",2019-09-24,"13:27",8,81,60,14,7,21,50,5,5,60,36,15,6,57,535,85,39,659,422.6,175.95,2661.01694915254,1908.84745762712,75,74,149,100
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47771.txt","47771",2019-09-24,"13:27",24,88,60,16,12,28,60,5,13,78,27,11,12,50,356,5,102,463,417.783333333333,171.583333333333,1942.32203389831,2009.80434782609,40,72,112,85.2459016393443
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47775.txt","47775",2019-09-24,"13:27",24,82,60,15,7,22,142,46,14,202,50,38,8,96,221,6,57,284,860.25,166.433333333333,2105.01694915254,1325.40740740741,63,53,116,91.8032786885246
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47781.txt","47781",2019-09-24,"13:27",16,80,60,9,11,20,49,0,5,54,36,7,4,47,698,33,186,917,163.666666666667,209.65,2159.25423728814,1491.34090909091,60,228,288,81.9672131147541
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47782.txt","47782",2019-09-24,"13:27",0,82,60,7,15,22,14,5,2,21,14,2,10,26,711,63,131,905,204.45,113.433333333333,2999.8813559322,1570.84482758621,46,42,88,98.3606557377049
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47783.txt","47783",2019-09-24,"13:27",16,80,60,11,9,20,58,5,10,73,27,2,9,38,554,33,73,660,1064.66666666667,132.75,2267.76271186441,1799.54385964912,63,52,115,96.7213114754098
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47785.txt","47785",2019-09-24,"13:27",16,82,60,13,9,22,12,4,1,17,57,15,11,83,779,80,210,1069,126.316666666667,160.983333333333,2322,1304.21276595745,39,156,195,85.2459016393443
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47786.txt","47786",2019-09-24,"13:27",0,77,60,5,12,17,79,3,18,100,25,1,8,34,282,29,53,364,994,134.016666666667,2999.93220338983,2506.85454545455,53,23,76,93.4426229508197
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47788.txt","47788",2019-09-24,"13:27",0,77,60,5,12,17,34,3,3,40,72,12,20,104,650,69,148,867,250.066666666667,192.266666666667,2999.94915254237,1810.84745762712,30,82,112,100
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47080.txt","47080",2019-09-24,"14:21",16,77,60,9,8,17,21,6,3,30,28,6,4,38,636,76,182,894,183.083333333333,139.733333333333,2213.50847457627,1504.96153846154,63,95,158,91.8032786885246
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47089.txt","47089",2019-09-24,"14:21",4,74,56,9,9,18,106,5,11,122,112,36,42,190,293,38,53,384,1533.54545454545,359.236363636364,2810.87272727273,2132.30188679245,92,37,129,96.4285714285714
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47762.txt","47762",2019-09-24,"14:21",0,78,60,8,10,18,70,8,5,83,23,8,6,37,187,30,50,267,1202.23333333333,147.983333333333,2999.8813559322,3280.24,66,59,125,88.5245901639344
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47791.txt","47791",2019-09-24,"14:21",2,83,60,8,15,23,18,2,3,23,33,7,9,49,614,82,118,814,223.416666666667,160.25,2874.54237288136,1532.73214285714,27,34,61,95.0819672131148
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 46884.txt","46884",2019-09-25,"09:54",8,71,53,11,7,18,27,3,4,34,15,3,3,21,159,40,32,231,805.423076923077,253.423076923077,2646.09615384615,3503.73913043478,91,83,174,62.2641509433962
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47083.txt","47083",2019-09-25,"09:54",2,78,60,4,14,18,52,2,10,64,47,4,11,62,382,24,87,493,793.916666666667,259.316666666667,2867.77966101695,2249.85714285714,57,95,152,100
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47086.txt","47086",2019-09-25,"09:54",2,80,60,10,10,20,8,0,1,9,14,5,2,21,314,72,56,442,294.666666666667,130.283333333333,2905.01694915254,2017.58536585366,88,91,179,78.6885245901639
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47246.txt","47246",2019-09-25,"09:54",8,81,60,10,11,21,25,4,2,31,8,1,3,12,373,50,82,505,171.55,128.75,2579.62711864407,1723.57407407407,31,92,123,95.0819672131148
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47635.txt","47635",2019-09-25,"09:54",0,79,60,8,11,19,20,2,0,22,43,8,8,59,671,74,134,879,148,141.916666666667,2999.79661016949,1691.52631578947,63,58,121,96.7213114754098
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47779.txt","47779",2019-09-25,"09:54",0,79,57,9,13,22,10,1,0,11,61,11,11,83,187,30,21,238,1091.35087719298,177.947368421053,2999.84210526316,2767.6875,72,82,154,70.6896551724138
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47790.txt","47790",2019-09-25,"09:54",24,77,56,12,9,21,47,5,11,63,37,17,7,61,250,10,47,307,663.672727272727,218.781818181818,1909.05454545455,1637.44736842105,31,82,113,73.2142857142857
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47797.txt","47797",2019-09-25,"09:54",0,72,54,6,12,18,44,5,8,57,11,0,11,22,329,26,52,407,1427.60377358491,142.981132075472,2999.84905660377,2521.32653061224,7,95,102,94.4444444444444
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46878.txt","46878",2019-09-25,"09:57",16,75,60,8,7,15,20,0,3,23,11,12,1,24,573,51,77,701,112.416666666667,143.316666666667,2186.42372881356,1375.90566037736,60,116,176,91.8032786885246
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46885.txt","46885",2019-09-25,"09:57",8,83,60,12,11,23,72,19,12,103,14,4,2,20,314,36,77,427,932.3,142.333333333333,2620.27118644068,2157.98245614035,64,53,117,96.7213114754098
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46899.txt","46899",2019-09-25,"09:57",2,77,60,11,6,17,27,2,3,32,28,2,1,31,715,144,92,951,208.166666666667,136.816666666667,2915.23728813559,1002.98305084746,24,40,64,100
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47081.txt","47081",2019-09-25,"09:57",0,82,60,8,14,22,17,2,7,26,16,8,18,42,656,82,141,879,154.866666666667,109.3,2999.93220338983,1372.41379310345,35,54,89,100
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47091.txt","47091",2019-09-25,"09:57",2,78,60,4,14,18,26,1,8,35,57,5,11,73,280,24,61,365,384.166666666667,179.433333333333,2867.71186440678,2123.24137931034,41,72,113,98.3606557377049
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47095.txt","47095",2019-09-25,"09:57",24,67,49,12,6,18,74,12,9,95,38,32,10,80,204,10,34,248,2172.18367346939,275.729166666667,2099.97916666667,2390.82608695652,57,35,92,97.9591836734694
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47231.txt","47231",2019-09-25,"09:57",2,83,59,4,20,24,42,3,13,58,40,6,6,52,213,18,83,314,968.423728813559,164.220338983051,2847.4406779661,2012.0487804878,12,142,154,76.6666666666667
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47238.txt","47238",2019-09-25,"09:57",16,82,60,12,10,22,15,0,5,20,50,16,5,71,436,67,112,615,275.183333333333,183.983333333333,2294.8813559322,1102.37931034483,44,55,99,98.3606557377049
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47242.txt","47242",2019-09-25,"09:57",16,75,60,8,7,15,31,0,5,36,39,9,6,54,586,58,92,736,170.55,135.966666666667,2240.64406779661,1068.39285714286,47,95,142,95.0819672131148
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47244.txt","47244",2019-09-25,"09:57",8,80,60,10,10,20,20,2,5,27,63,20,30,113,687,86,129,902,171.05,218,2579.66101694915,1440.26315789474,64,128,192,96.7213114754098
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47633.txt","47633",2019-09-25,"09:57",16,81,60,11,10,21,23,2,8,33,71,15,12,98,248,21,64,333,442.983333333333,177.133333333333,2240.62711864407,1636.61818181818,70,57,127,93.4426229508197
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47636.txt","47636",2019-09-25,"09:57",0,74,54,8,12,20,85,7,8,100,83,18,9,110,328,60,61,449,1671,209.407407407407,2999.88679245283,2985.44230769231,109,87,196,98.1818181818182
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47752.txt","47752",2019-09-25,"09:57",2,80,60,10,10,20,62,6,7,75,29,17,4,50,676,107,83,866,571.55,119.783333333333,2901.61016949153,1464.03448275862,65,59,124,98.3606557377049
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47767.txt","47767",2019-09-25,"09:57",16,78,60,11,7,18,45,8,6,59,45,18,7,70,246,29,53,328,428.95,202.216666666667,2321.96610169492,1451.19298245614,53,30,83,96.7213114754098
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47768.txt","47768",2019-09-25,"09:57",0,79,60,5,14,19,17,4,9,30,22,2,5,29,696,74,152,922,226.233333333333,126.383333333333,2999.86440677966,1962.15517241379,42,90,132,98.3606557377049
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47780.txt","47780",2019-09-25,"09:57",24,82,60,11,11,22,69,11,18,98,78,29,6,113,249,5,54,308,747.316666666667,334.933333333333,1861,1323.64406779661,59,20,79,100
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47229.txt","47229",2019-09-25,"11:06",16,81,60,9,12,21,29,2,7,38,46,4,9,59,604,47,132,783,133.816666666667,192.583333333333,2159.28813559322,1093.25423728814,52,50,102,100
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47233.txt","47233",2019-09-25,"11:06",8,81,60,8,13,21,56,4,13,73,33,8,6,47,365,34,99,498,240.95,161.05,2552.52542372881,1524.96296296296,32,93,125,93.4426229508197
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47234.txt","47234",2019-09-25,"11:06",2,82,60,8,14,22,30,8,5,43,57,10,14,81,599,97,106,802,257.833333333333,282.433333333333,2881.27118644068,1627.77192982456,36,94,130,100
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47237.txt","47237",2019-09-25,"11:06",16,81,60,12,9,21,33,20,15,68,59,11,7,77,343,35,54,432,252.616666666667,340.2,2294.8813559322,1257.10909090909,38,61,99,93.4426229508197
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47241.txt","47241",2019-09-25,"11:06",0,84,60,4,20,24,15,0,1,16,7,0,1,8,1095,97,292,1484,83.25,123.683333333333,2999.8813559322,1669.61016949153,42,124,166,100
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47247.txt","47247",2019-09-25,"11:06",2,74,60,7,7,14,31,3,1,35,31,3,3,37,284,35,42,361,353.8,178.45,2898.27118644068,2021.19444444444,36,183,219,67.2131147540984
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47777.txt","47777",2019-09-25,"11:06",4,78,60,8,10,18,31,3,9,43,26,5,3,34,425,80,95,600,315.616666666667,161.916666666667,2782.96610169492,2158.05084745763,47,43,90,100
"./Ship3_Latin-square/2019-09-25_11h06m_Subject 47784.txt","47784",2019-09-25,"11:06",2,81,60,9,12,21,30,2,1,33,67,25,11,103,1454,243,273,1970,137.266666666667,235.7,2888.08474576271,1216.83050847458,75,101,176,100
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 46900.txt","46900",2019-09-25,"11:08",4,77,60,7,10,17,7,1,1,9,24,5,16,45,750,71,163,984,94.7666666666667,133.783333333333,2789.79661016949,1294.73214285714,34,66,100,100
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 46986.txt","46986",2019-09-25,"11:08",2,45,33,8,4,12,48,7,5,60,4,4,35,43,147,37,11,195,3842.69696969697,119.69696969697,2927.21212121212,3942.03333333333,48,23,71,97.0588235294118
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47076.txt","47076",2019-09-25,"11:08",16,83,60,14,9,23,23,2,10,35,151,62,48,261,401,59,33,493,254.433333333333,536.35,2294.86440677966,1676.97959183673,61,138,199,85.2459016393443
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47079.txt","47079",2019-09-25,"11:08",8,83,60,10,13,23,41,1,8,50,62,11,18,91,267,42,51,360,390.183333333333,255.55,2552.49152542373,1970.16981132075,91,56,147,91.8032786885246
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47082.txt","47082",2019-09-25,"11:08",16,50,41,5,4,9,56,5,5,66,32,5,2,39,211,18,15,244,4136.825,178.325,2319.925,2016.55555555556,43,41,84,92.6829268292683
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47092.txt","47092",2019-09-25,"11:08",8,78,60,9,9,18,20,2,4,26,21,8,2,31,650,103,130,883,103.466666666667,131.183333333333,2593.18644067797,1532.09090909091,65,105,170,95.0819672131148
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47098.txt","47098",2019-09-25,"11:08",24,79,54,15,10,25,76,1,33,110,16,10,12,38,130,2,27,159,990.240740740741,222.166666666667,2049.01886792453,2489.13333333333,46,68,114,89.0909090909091
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47226.txt","47226",2019-09-25,"11:08",16,83,60,11,12,23,15,0,4,19,32,19,15,66,1528,171,643,2342,156.6,109.1,2186.32203389831,991.471698113208,98,48,146,95.0819672131148
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47227.txt","47227",2019-09-25,"11:08",16,80,60,8,12,20,50,5,10,65,26,25,4,55,248,28,58,334,928.616666666667,174.933333333333,2159.30508474576,1509.50980392157,49,89,138,86.8852459016393
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47250.txt","47250",2019-09-25,"11:08",24,82,60,13,9,22,71,2,25,98,36,24,13,73,312,4,61,377,760.3,155.783333333333,2023.67796610169,1256.35294117647,35,44,79,88.5245901639344
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47645.txt","47645",2019-09-25,"11:08",2,62,43,10,9,19,92,21,16,129,20,7,20,47,181,42,25,248,2366.2380952381,182.904761904762,2904.71428571429,3157.2619047619,62,66,128,100
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47646.txt","47646",2019-09-25,"11:08",16,84,60,11,13,24,36,7,14,57,127,42,31,200,1181,39,454,1674,372.783333333333,345.583333333333,2132.13559322034,1293.28,48,105,153,91.8032786885246
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47755.txt","47755",2019-09-25,"11:08",2,80,60,10,10,20,58,4,7,69,21,4,2,27,547,87,108,742,387.833333333333,197.233333333333,2898.18644067797,2066.27083333333,53,228,281,90.1639344262295
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47760.txt","47760",2019-09-25,"11:08",8,79,60,11,8,19,41,5,6,52,48,15,5,68,663,96,90,849,234.25,167.033333333333,2620.27118644068,1161.59322033898,16,33,49,100
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47770.txt","47770",2019-09-25,"11:08",16,37,28,8,1,9,63,11,4,78,42,10,0,52,91,14,1,106,6414.60714285714,651.285714285714,2542.82142857143,3956.46153846154,59,24,83,96.551724137931
"./Ship3_Latin-square/2019-09-25_11h08m_Subject 47795.txt","47795",2019-09-25,"11:08",16,60,45,9,6,15,110,12,10,132,43,10,8,61,138,12,10,160,3011.59090909091,223.977272727273,2309,2164.95454545455,38,19,57,100
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 46880.txt","46880",2019-09-25,"12:19",16,79,60,9,10,19,5,0,1,6,27,10,0,37,514,26,123,663,107.85,159.866666666667,2186.40677966102,1333.19444444444,66,108,174,77.0491803278689
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 46882.txt","46882",2019-09-25,"12:19",24,79,58,12,9,21,78,5,20,103,69,24,73,166,289,6,48,343,816.263157894737,394.736842105263,1863.12280701754,1518.72916666667,29,136,165,87.9310344827586
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 46883.txt","46883",2019-09-25,"12:19",2,78,60,7,11,18,23,0,10,33,17,4,2,23,588,79,108,775,155.333333333333,160.566666666667,2891.50847457627,1531.98275862069,32,68,100,100
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 46894.txt","46894",2019-09-25,"12:19",0,83,60,5,18,23,56,4,7,67,15,1,12,28,684,23,160,867,694.633333333333,117.5,2999.86440677966,1921.78947368421,40,67,107,98.3606557377049
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 46896.txt","46896",2019-09-25,"12:19",8,76,60,5,11,16,29,2,8,39,36,4,9,49,651,46,118,815,246.766666666667,120.633333333333,2538.94915254237,1515.22413793103,37,51,88,98.3606557377049
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 47088.txt","47088",2019-09-25,"12:19",4,79,60,9,10,19,39,2,4,45,29,8,6,43,877,149,141,1167,246.633333333333,165.366666666667,2796.59322033898,1567.64406779661,69,126,195,100
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 47228.txt","47228",2019-09-25,"12:19",0,81,60,9,12,21,23,6,3,32,37,12,5,54,576,69,104,749,300.166666666667,118.366666666667,2999.94915254237,1762.41071428571,28,83,111,95.0819672131148
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 47243.txt","47243",2019-09-25,"12:19",0,79,60,10,9,19,45,3,2,50,17,10,0,27,1152,177,178,1507,121.733333333333,145.666666666667,2999.93220338983,1219.1186440678,139,71,210,98.3606557377049
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 47249.txt","47249",2019-09-25,"12:19",4,78,60,7,11,18,42,5,3,50,90,10,24,124,479,49,81,609,280.783333333333,261.683333333333,2762.69491525424,1484.10169491525,49,108,157,100
"./Ship3_Latin-square/2019-09-25_12h19m_Subject 47639.txt","47639",2019-09-25,"12:19",0,81,60,8,13,21,19,3,2,24,5,4,4,13,1043,154,211,1408,112.983333333333,118.3,2999.8813559322,1636.59322033898,76,85,161,100
